x,y,z,Date
0.87,2.22,320.76,23-08-2023 13:46:21.012
0.62,2.57,320.59,23-08-2023 13:46:21.205
0.64,2.97,320.33,23-08-2023 13:46:21.404
0.87,2.55,320.03,23-08-2023 13:46:21.576
1.01,2.32,319.76,23-08-2023 13:46:21.838
1.07,2.97,319.49,23-08-2023 13:46:21.933
1.12,2.85,319.20,23-08-2023 13:46:22.239
1.15,1.95,318.89,23-08-2023 13:46:22.321
1.15,1.45,318.56,23-08-2023 13:46:22.597
0.90,1.34,318.29,23-08-2023 13:46:23.448
0.79,1.26,318.04,23-08-2023 13:46:23.448
0.91,1.27,317.79,23-08-2023 13:46:23.524
0.75,1.78,317.58,23-08-2023 13:46:23.524
0.55,2.57,317.35,23-08-2023 13:46:23.524
0.72,2.53,317.10,23-08-2023 13:46:23.601
0.86,2.57,316.80,23-08-2023 13:46:23.782
0.88,3.25,316.47,23-08-2023 13:46:23.969
0.89,3.52,316.09,23-08-2023 13:46:24.164
0.89,3.02,315.71,23-08-2023 13:46:24.325
0.91,2.50,315.36,23-08-2023 13:46:24.507
0.90,2.16,315.09,23-08-2023 13:46:25.335
1.02,1.98,314.81,23-08-2023 13:46:25.346
1.12,1.71,314.48,23-08-2023 13:46:25.379
1.30,1.72,314.18,23-08-2023 13:46:25.379
1.28,1.70,313.93,23-08-2023 13:46:25.444
0.88,1.42,313.86,23-08-2023 13:46:25.867
0.67,1.52,313.91,23-08-2023 13:46:25.867
0.77,2.25,313.87,23-08-2023 13:46:26.039
0.65,2.87,313.77,23-08-2023 13:46:26.165
0.51,2.97,313.64,23-08-2023 13:46:26.342
0.61,2.35,313.41,23-08-2023 13:46:26.578
0.53,1.78,313.25,23-08-2023 13:46:26.724
0.39,2.24,313.07,23-08-2023 13:46:26.890
0.49,3.01,312.90,23-08-2023 13:46:27.113
0.71,2.66,312.77,23-08-2023 13:46:27.257
1.06,2.18,312.59,23-08-2023 13:46:27.443
1.42,2.74,312.30,23-08-2023 13:46:27.625
1.38,3.15,312.00,23-08-2023 13:46:27.818
1.45,2.94,311.76,23-08-2023 13:46:28.017
1.60,1.89,311.60,23-08-2023 13:46:28.199
1.51,1.19,311.34,23-08-2023 13:46:28.394
1.30,1.96,311.00,23-08-2023 13:46:28.612
1.17,2.34,310.58,23-08-2023 13:46:28.732
1.17,2.16,310.04,23-08-2023 13:46:28.910
1.18,2.33,309.47,23-08-2023 13:46:29.091
